YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2022,11,14,-1,32.1,27.3
2022,11,15,0,31.5,26.5
2022,11,16,5.7,31.4,26.3
2022,11,17,0.1,31.8,26.4
2022,11,18,11.1,29.3,26.6
2022,11,19,3,29.5,24.9
2022,11,20,0,30.8,25.2
2022,11,21,4.3,31.2,24.9
2022,11,22,6.6,31.2,25.6
2022,11,23,0,31,26.8
2022,11,24,0,31.4,27.7
2022,11,25,12.4,31.6,24.2
2022,11,26,0,31.3,25.2
2022,11,27,0,32,25.4
2022,11,28,3.8,30.8,26.8
2022,11,29,-1,31.2,27.2
2022,11,30,15.9,31.3,24.8
2022,12,1,12.8,30.2,26.4
2022,12,2,0.2,31,26.1
2022,12,3,0,31,27.3
2022,12,4,11.9,31.2,26
2022,12,5,4.6,29.3,26
2022,12,6,-1,30.9,26.6
2022,12,7,1.2,31,24.1
2022,12,8,4,29.8,24.8
2022,12,9,0.5,29.8,24.5
2022,12,10,-1,31.6,24.7
2022,12,11,0,31.6,24.5
2022,12,12,-1,31.6,25.8
2022,12,13,0,30.8,26.4
2022,12,14,7.4,31.6,25.8
2022,12,15,1.9,31.3,25.9
2022,12,16,1,31.2,25.1
2022,12,17,2.6,31,25.9
2022,12,18,0.2,30.6,25.7
2022,12,19,-1,30.5,26.4
2022,12,20,2.7,30.7,25.4
2022,12,21,1.8,29.5,24.8
2022,12,22,0.5,30,26
2022,12,23,7.6,30.5,25.9
2022,12,24,0.7,28.4,25.4
2022,12,25,8.9,27.5,25.1
2022,12,26,6.6,26.6,24.8
2022,12,27,-1,28.7,25.4
2022,12,28,8,29.3,25.4
2022,12,29,2.6,30.1,25.7
2022,12,30,0,30.4,26
2022,12,31,-1,30.4,25.7
2023,1,1,4.8,30.3,25.1
2023,1,2,39,29.7,24
2023,1,3,-1,28.2,25.3
2023,1,4,-1,28.9,26.4
2023,1,5,-1,30.3,27
2023,1,6,-1,30.4,26.7
2023,1,7,0.6,29.1,25.2
2023,1,8,0.8,27.6,25.2
2023,1,9,1.3,28.7,25.4
2023,1,10,38.7,28.3,24.7
2023,1,11,112.2,26.9,23.4
2023,1,12,13.8,27,24
2023,1,13,0.3,28,25.3
2023,1,14,-1,28.2,24.9
2023,1,15,0,29.7,24.8
2023,1,16,0,30.2,26.4
2023,1,17,0,31.2,26.7
2023,1,18,0,30.3,26.2
2023,1,19,11.3,30,26.1
2023,1,20,0.8,29.6,25.9
2023,1,21,19.8,27.8,24.4
2023,1,22,5.8,27.4,25.2
2023,1,23,1.4,28.2,25.8
2023,1,24,0.4,28,26.2
2023,1,25,3.6,30.7,24.7
2023,1,26,7.6,28,25.1
2023,1,27,1.7,30.8,25.9
2023,1,28,0.9,29.7,25.9
2023,1,29,1.3,27.6,26
2023,1,30,0,28.8,26.7
2023,1,31,15.4,30.1,24.7
2023,2,1,0.7,29.9,26.1
2023,2,2,0.9,30.8,26.3
2023,2,3,2.5,29.7,25.6
2023,2,4,3.1,29.9,26
2023,2,5,3.7,29.9,25.4
2023,2,6,6.6,30.2,25.1
2023,2,7,0,30.2,24.9
2023,2,8,1.6,30.1,25.1
2023,2,9,15.3,29.6,24.9
2023,2,10,0.8,30.2,26
2023,2,11,0,30,27.4
2023,2,12,0,31.2,24.6
2023,2,13,5,28.7,25.1
2023,2,14,24.9,26.3,24
2023,2,15,-1,28.2,25.4
2023,2,16,4.9,29.7,24
2023,2,17,0.2,29.8,25.6
2023,2,18,19.3,27.1,24.1
2023,2,19,0.4,31.1,24
2023,2,20,0,31.5,24.2
2023,2,21,4.4,30.4,25
2023,2,22,0,29.1,26
2023,2,23,0,30.7,26
2023,2,24,6.5,31.3,26.1
2023,2,25,1.4,31,26.5
2023,2,26,2.6,31,26
2023,2,27,6.8,27.8,26
2023,2,28,-1,29.5,26.2
2023,3,1,10.2,31.2,25.7
2023,3,2,0.2,29.5,25
2023,3,3,0,29.2,24.3
2023,3,4,0,29.7,26.1
2023,3,5,3.4,27.8,24.4
2023,3,6,0.2,29.8,25.3
2023,3,7,0,29.7,26.1
2023,3,8,0,30.8,26.5
2023,3,9,0,30.4,25.6
2023,3,10,0,30.4,25.9
2023,3,11,-1,30.1,26.1
2023,3,12,0,30.4,25.5
2023,3,13,0.2,30.2,26
2023,3,14,0,29.4,25.8
2023,3,15,0,31.3,26.3
2023,3,16,-1,30.8,26.9
2023,3,17,0.1,30.6,26.1
2023,3,18,1.6,31,25
2023,3,19,0,30.8,26.7
2023,3,20,0,30.8,25
2023,3,21,0,30.6,24.1
2023,3,22,0,31.2,25.9
2023,3,23,0,31.3,26.5
2023,3,24,1.1,31.6,26.4
2023,3,25,0,32,26.7
2023,3,26,0,32,26.5
2023,3,27,0,31.7,26.2
2023,3,28,3.6,32.1,26.6
2023,3,29,0.1,30,27.7
2023,3,30,0,31.9,26.7
2023,3,31,0,31.8,27.7
2023,4,1,0,31.6,25
2023,4,2,0,31,25.2
2023,4,3,0,32.2,24.6
2023,4,4,0.1,32,26.8
2023,4,5,0,31.3,25.1
2023,4,6,0,30.4,23.1
2023,4,7,0,31.2,27.1
2023,4,8,0,31.6,27.1
2023,4,9,5,30.8,26.2
2023,4,10,0,31.2,26.7
2023,4,11,-1,31.3,23.7
2023,4,12,0,32.9,24.1
2023,4,13,0,32,24.2
2023,4,14,0,31.5,25.1
2023,4,15,0,31.8,25.5
2023,4,16,0,33,26.4
2023,4,17,0.6,32,25.8
2023,4,18,0,31.7,27.4
2023,4,19,6.3,32,25.6
2023,4,20,0,31.3,26.4
2023,4,21,-1,31.4,25.3
2023,4,22,-1,31.8,26.5
2023,4,23,0,32.1,25.4
2023,4,24,0,32.1,27.5
2023,4,25,0,31.7,26.7
2023,4,26,0,31.8,27.2
2023,4,27,0,31.9,26.8
2023,4,28,0,32.1,27.1
2023,4,29,0,32.2,26.5
2023,4,30,0,32.3,27
2023,5,1,0,32.2,27
2023,5,2,2.5,32,26.4
2023,5,3,86.3,28.2,25.3
2023,5,4,3.4,30.2,25.2
2023,5,5,0,30.7,26.5
2023,5,6,0,30.9,25.3
2023,5,7,-1,31.6,26.3
2023,5,8,0,31.7,25.6
2023,5,9,0,31.7,25.4
2023,5,10,0,31.7,26.2
2023,5,11,0,31.9,26.7
2023,5,12,0,31.9,25.6
2023,5,13,0,31.9,27
2023,5,14,0,32.2,26.2
2023,5,15,2.4,32.2,25.5
2023,5,16,2.1,33.4,26.5
2023,5,17,0,33,26.1
2023,5,18,-1,32,26
2023,5,19,25.1,32.9,25
2023,5,20,0,30.8,24.2
2023,5,21,24.2,30.9,24.5
2023,5,22,0,32.7,26.2
2023,5,23,-1,32,25.3
2023,5,24,0,31.9,25.2
2023,5,25,0,31.9,25.4
2023,5,26,-1,32.2,25.1
2023,5,27,0.2,32,25.7
2023,5,28,20.2,30.8,26
2023,5,29,2,33,25.1
2023,5,30,0,31.3,25.9
2023,5,31,4.3,32.2,25
2023,6,1,0,32.5,24.9
2023,6,2,0,33,25.2
2023,6,3,13,31.7,24.6
2023,6,4,9.2,31,25.4
2023,6,5,0,30.9,25.6
2023,6,6,0,31.7,25.3
2023,6,7,-1,31.5,25.1
2023,6,8,0,31.5,25.6
2023,6,9,8.9,30,24.7
2023,6,10,-1,30.3,23.5
2023,6,11,0.4,31.4,25.3
2023,6,12,0,32.6,25.2
2023,6,13,0.2,32.5,25.7
2023,6,14,31.2,31.9,24
2023,6,15,4,28.1,24.4
2023,6,16,2.1,30.5,24.7
2023,6,17,34.5,30.8,24.8
2023,6,18,52,30.3,24.6
2023,6,19,9.2,30.6,24.9
2023,6,20,-1,31.1,25.9
2023,6,21,0.5,31.9,25.5
2023,6,22,0.1,29.6,24.8
2023,6,23,0,30.8,24.9
2023,6,24,0,32,24.5
2023,6,25,6,29.3,24.1
2023,6,26,1.6,31.2,24.6
2023,6,27,-1,31.7,25.4
2023,6,28,0,31.9,25.4
2023,6,29,-1,31.9,25
2023,6,30,0,32,26.5
2023,7,1,3.4,31.5,26.1
2023,7,2,2.1,31.2,27.4
2023,7,3,0.8,31.2,25.8
2023,7,4,2.2,31.5,24.8
2023,7,5,0,29.9,24.9
2023,7,6,23,31.1,24.8
2023,7,7,2,30.9,24.8
2023,7,8,0.6,30.8,25.7
2023,7,9,3,30.7,25.3
2023,7,10,0,31.8,25.4
2023,7,11,0,31.9,25.2
2023,7,12,11.1,32.5,25.1
2023,7,13,13.8,29.3,24.9
2023,7,14,4.8,31.3,25.1
2023,7,15,2.4,32.9,25.1
2023,7,16,1.6,31,24
2023,7,17,0,33.6,26.3
2023,7,18,37.1,30.5,24.5
2023,7,19,0.4,29.2,24.6
2023,7,20,3.9,31.3,25.2
2023,7,21,11.8,30.7,24.5
