REGION_NAME,RUN_TIME,GWAP,LWAP,Reserve_GWAP_Fr,Reserve_GWAP_Ru,Reserve_GWAP_Rd,Reserve_GWAP_Dr
CLUZ,2023-06-16,8440.92679575958,8858.839180151186,2240.266725506073,3005.6677083333334,8.185185185185185e-05,4.395037361705316
CLUZ,2023-06-17,5223.527165070937,5490.914221723083,425.89091388888886,468.64255213178296,0.003788372093023256,0.0005282259342428166
CLUZ,2023-06-18,4891.747425003846,5575.9522977366605,194.27880703703704,327.6164671985816,0.0,0.0005148114457791843
CLUZ,2023-06-19,5123.011549751365,5824.849074765426,162.61361272365806,629.299385,0.00010249999999999998,0.000520855795977319
CLUZ,2023-06-20,6221.514989872649,7464.57416570812,1427.0477681908549,1992.4603631944444,1.770833333333333e-05,0.0005177793213744683
CLUZ,2023-06-21,5801.076451812983,6233.781338835064,15.148609027777777,1022.6773304347827,0.0,0.0005036853235727449
CLUZ,2023-06-22,5798.190989308236,6297.721062642386,17.508855604395603,1145.3681154255319,0.0,0.0005110548912589071
CLUZ,2023-06-23,4885.014852587339,5157.467075858667,0.0003904761904761905,310.46035590277774,0.0,0.0005044027213236261
CLUZ,2023-06-24,3953.570208947905,4127.438926172234,0.00037361111111111113,154.97019826388888,31.125279166666672,0.0005469487707660156
CLUZ,2023-06-25,3839.42251929785,4025.215178453858,0.00038333333333333334,82.47840347222223,4.166666666666666e-06,0.0005176585422792117
CLUZ,2023-06-26,4172.0271804611675,4393.497044931585,0.00038333333333333334,55.75497673611112,0.0001128472222222222,0.0005080940815043293
CLUZ,2023-06-27,4154.051042310758,4390.602701687444,0.00038194444444444446,65.02795277777777,9.930555555555555e-05,0.0005121231990813052
CLUZ,2023-06-28,3849.161202552615,4039.407983448681,0.0003777777777777778,52.91744270833334,0.017990940766550525,0.0005257733302118363
CLUZ,2023-06-29,4045.0467644732944,4231.163864031228,0.00035833333333333333,8.282643055555557,0.00011319444444444442,0.0005021172270111977
CLUZ,2023-06-30,4104.423711795103,4524.502367242909,65.48536076388889,120.90722708333331,0.01399375,0.0005181237001375049
CLUZ,2023-07-01,4270.472720378527,4678.260441679469,37.24699097222222,331.9396218181818,0.018145652173913045,61.188072975953936
CLUZ,2023-07-02,4018.9023777081857,4278.927172910195,0.0,103.944125,0.15181840277777778,0.0005200608284713331
CLUZ,2023-07-03,4656.633404196538,4910.975669352666,91.76291319444444,306.18197152777776,0.0001128472222222222,0.0006085390898709435
CLUZ,2023-07-04,6044.979424916873,6398.089377837131,848.1250286282307,799.1148525205158,9.191090269636576e-05,0.00054906777566905
CLUZ,2023-07-05,6581.484940653451,7013.637416480429,1541.5253831013915,1918.6309324468086,0.00010319148936170212,0.0005079362594928818
CLUZ,2023-07-06,9778.780375312166,10739.44325954572,3524.063944351464,4815.6617767730495,4.308510638297872e-05,143.65576167809294
CLUZ,2023-07-07,8352.967686210171,8906.009789562673,1862.788463066202,2911.518039583333,3.625e-05,71.95630831629761
CLUZ,2023-07-08,8414.324796626383,8908.97936603744,3464.064475,2907.624944259259,0.00012037037037037036,27.90472458409414
CLUZ,2023-07-09,7037.549022052716,7424.976512857795,2043.057567013889,2101.903140925926,0.0,0.0005581913625696699
CLUZ,2023-07-10,9810.079382304048,10414.48720745836,2466.4223905923345,3542.5408805104407,9.097222222222221e-05,137.2722804964694
CLUZ,2023-07-11,19308.168972056195,20672.656609605463,5983.231680487805,13455.923297592592,9.703703703703702e-05,2087.9963796258157
CLUZ,2023-07-12,11322.95208408451,12131.769197892649,587.7745583333334,6603.417798255814,8.372093023255813e-05,1357.764187652607
CLUZ,2023-07-13,3553.385229393155,3717.2159959625246,0.0,112.97790701754386,0.00010482456140350876,0.00033358547649486327
CLUZ,2023-07-14,3996.329703472627,4193.955684148676,96.65351701388889,113.04412326388889,0.002867361111111111,0.00025164270228332356
CLUZ,2023-07-15,3562.5612507693363,3718.3457887924537,0.0,31.232451388888887,29.6449625,0.0007121527777777778
CLUZ,2023-07-16,3387.6649673420084,3515.691080871525,0.0,3.3109565972222224,30.723362152777778,0.000615620051867131
CLUZ,2023-07-17,3952.044129937778,4140.17817639863,15.507235317460317,31.547904513888888,0.00011319444444444442,0.000614706039613913
CLUZ,2023-07-18,5517.312089850872,5820.474853454255,342.4088013888889,1201.3380364583334,0.0,0.0006145833333333333
CLUZ,2023-07-19,4436.68678485478,4683.61894198555,146.28302398565017,362.84686759259256,0.0,
CLUZ,2023-07-20,5794.354530443853,6127.134136409162,1700.4217940357853,1473.8906374545454,0.0,
CLUZ,2023-07-21,5868.1043015459,6157.031302405423,1181.5925680555556,960.2562717307692,0.0,0.0003238085048785797
CLUZ,2023-07-22,3959.4123746394785,4181.723156254462,1.586220486111111,170.19906041666667,0.007178125,0.0004157738629631049
CLUZ,2023-07-23,3434.9827301752944,3583.4571579374024,0.0,28.30106701388889,0.0,0.0004218275672144586
CLUZ,2023-07-24,3356.742315525686,3504.155939555177,0.0,7.758145138888889,0.00011840277777777777,0.0004167127226493191
CLUZ,2023-07-25,3802.805174293117,3982.395407379813,0.0,82.14752054054054,0.005812432432432432,0.0004117798078468292
CLUZ,2023-07-26,3766.9812967047396,3940.2832980108506,97.80064548611112,320.63155763888886,0.00011249999999999998,0.00033829642602061725
CLUZ,2023-07-27,3032.34129121876,3150.7863819993604,4.166666666666667e-06,11.09863611111111,0.00011458333333333332,0.0009526442455115657
CLUZ,2023-07-28,2817.3647787483096,2924.3381504266436,0.0,10.180484027777776,0.0001388888888888889,0.001165336483695731
CLUZ,2023-07-29,2711.1411493639275,2789.875394943329,0.0004,63.637009375,0.009523958333333334,0.001525915763639741
CLUZ,2023-07-30,3329.5908416371917,3425.471925419663,0.0003930555555555556,33.30381215277778,5.208333333333332e-06,0.0007171127218729951
CLUZ,2023-07-31,3793.15548034171,3948.4242254385517,76.96416840277779,263.71930381944446,0.00011597222222222221,27.319900621457816
CLUZ,2023-08-01,3455.26774860162,3578.7528584840206,0.0003111111111111111,73.01468819444445,0.0,0.00023674877751651371
CLUZ,2023-08-02,3767.473524473522,3930.384768935256,0.0003076923076923077,97.61666215277779,0.00015590277777777776,0.0005746628684566539
CLUZ,2023-08-03,3607.7423485843688,3767.9067945838988,19.37784236111111,85.00370694444443,0.00011319444444444442,0.0006827684965165573
CLUZ,2023-08-04,4922.101792987875,5182.744800840896,697.2054460563286,775.8216212765958,9.609929078014183e-05,0.0006829822363360554
CLUZ,2023-08-05,4646.448688217781,4872.936760814985,211.22650277777777,585.7063986111111,0.00011458333333333332,0.00060825229147289
CLUZ,2023-08-06,4698.500777683335,4937.429881178278,131.11424930555557,516.9986631944444,7.291666666666666e-06,0.0005595741887694963
CLUZ,2023-08-07,4885.245491494294,5098.110654540435,0.0,695.5497055555555,0.0001142361111111111,0.007290894562797929
CLUZ,2023-08-08,7953.672193930828,8484.446021077125,1487.9606676744188,3181.7388256944446,8.15972222222222e-05,114.82090305908372
CLUZ,2023-08-09,7116.523972563197,7590.762851834092,1756.4679061630218,2290.0573819444444,0.00010243055555555553,0.0005742079271687994
CLUZ,2023-08-10,9804.53915796287,10617.636915327206,2955.255203953488,5026.898519791666,8.645833333333333e-05,360.0022247263948
CLUZ,2023-08-11,8101.978363514182,8544.909795148567,2444.1647209059233,3005.440897420635,0.00010912698412698411,0.0006467194579707595
CLUZ,2023-08-12,6522.459812779264,6871.50444397977,1883.738436111111,1842.5560456439393,1.1363636363636361e-05,0.0006105625931914333
CLUZ,2023-08-13,4928.382011331167,5145.574925475954,280.6429182539683,393.5876105072464,3.260869565217391e-06,0.0008715071087728383
CLUZ,2023-08-14,8565.10740782416,9013.630004934143,1517.4025111498256,2781.501343018018,7.747747747747747e-05,61.639090691751676
CLUZ,2023-08-15,5213.019590685996,5484.969445730088,261.795525,4646.515098766621,1565.2023201272352,0.0005054963116729776
CLUZ,2023-08-16,5265.338199390641,5562.256504087297,395.6222093137255,4558.1483706948875,1627.2785143983695,0.0007583588099482273
CLUZ,2023-08-17,5509.517738024737,5803.204587212799,224.7001713717694,924.4556922277907,0.0,22.48418666213042
CLUZ,2023-08-18,4666.543279609695,4894.732619203265,351.2490964285714,5462.156384046388,2078.909004212092,0.0013256464412720243
CLUZ,2023-08-19,4639.6399466042585,4861.345753533452,38.4778125,8440.873798618986,301.02388708548114,0.0005975260524430904
CLUZ,2023-08-20,6320.108450815882,6824.352654815917,1683.3271239583332,1821.829198055311,4.764731750219877e-05,16.68544046785117
CLUZ,2023-08-21,5107.552096491208,5419.363964760155,422.8447600694444,4924.3516760406,292.7399795448083,0.0004173332182925431
CLUZ,2023-08-22,9223.294030083267,9750.209342522554,1265.7153166666665,722.3448615518025,6.862703286705334e-05,202.29141903112884
CLUZ,2023-08-23,6039.1627881215645,6398.93978870609,716.2442369337979,4469.521699718806,101.93910491169979,0.0005607200884403202
CLUZ,2023-08-24,6019.882077019174,6475.835607642204,854.58270625,5672.898963668268,730.3538599208592,0.0004536731846764087
CLUZ,2023-08-25,6379.549707121463,6712.485254165075,1272.6003974155071,7031.447217599663,553.7564595617982,0.0004239438866123904
CLUZ,2023-08-26,3395.8540841095332,3536.8603780355747,6.5920121527777775,4998.15061654415,421.2144269785487,0.0004931899721067067
CLUZ,2023-08-27,3190.9456354760705,3324.910435059353,0.0,4.756916455696203,0.0,0.000607855955311052
CLUZ,2023-08-28,3504.6424783482107,3643.8352053972408,0.0,5638.372290892808,443.30243081463465,0.0004832688422669713
CLUZ,2023-08-29,4194.751916516108,4387.387891130827,16.334025061425063,4544.192134873359,9.40766550522648e-05,0.000505797566619202
CLUZ,2023-08-30,3951.961492238868,4128.346506254884,8.333333333333333e-05,3803.6595086954594,87.55994813383097,0.0013335650980850773
CLUZ,2023-08-31,3402.0301874586107,3530.8374615862213,0.0003805555555555556,7482.207845417613,537.6564637004141,0.0013166611190268082
CLUZ,2023-09-01,4060.668639480812,4242.1254823102945,0.00039166666666666663,7949.430360607768,884.3324547631672,0.001333355978016685
CLUZ,2023-09-02,3741.314693530739,3880.4017416676284,0.00038888888888888887,8542.424093649692,744.1499324025253,0.0013541666666666665
CLUZ,2023-09-03,3436.6874971405227,3561.7882245864453,0.00037037037037037035,3016.831772533862,0.000148441923261182,0.0013625208852094987
CLUZ,2023-09-04,3535.2000866877383,3690.3971843963914,0.00039444444444444444,8430.723733212715,749.3521177310735,0.00136228758126086
CLUZ,2023-09-05,3893.8259021798854,4070.525465753502,0.0003777777777777778,7379.44945299432,1048.2724817556689,0.0013250269807153208
CLUZ,2023-09-06,4891.199398505233,5116.795513330768,240.51211145833335,6717.043854452866,350.64011340890795,0.0013334072917654143
CLUZ,2023-09-07,5240.862893844682,5506.91886302786,640.3984152777778,3597.0411702993483,430.1833741232238,0.001308030039813106
CLUZ,2023-09-08,5070.646093754643,5324.68182278315,364.51631840277776,8070.333443828876,1290.5912027770598,0.0013375
CLUZ,2023-09-09,4264.742766838984,4437.836411620109,60.99797118055556,7866.827119990952,1960.1912124012533,0.001316718591987086
CLUZ,2023-09-10,4450.810233347563,4635.6733810388205,7.95300323868678,3695.9330629752594,0.0001592093831450912,0.0013667417031360688
CLUZ,2023-09-11,4461.859257938341,4673.738359981398,0.32267604166666664,5576.510361649693,374.1811232145159,6.896016027874564
CLUZ,2023-09-12,4908.830207344971,5135.8341079079055,210.95494838472837,10579.378229475471,204.46754987078404,7.735418254307532
CLUZ,2023-09-13,4630.594155405791,4827.143013829416,0.00028817441361994004,9622.184730535535,2002.63419896786,0.000202416137633362
CLUZ,2023-09-14,4535.190015178779,4726.9505878674145,11.56472580872011,3440.277206665159,0.00023871567699174892,0.0002013888888888889
CLUZ,2023-09-15,5094.4944435142115,5327.848241817356,45.450523958333335,6684.878637441176,1003.107345654504,0.00020208333333333333
CLUZ,2023-09-16,4432.966117115051,4630.8921894243695,0.00039999999999999996,788.8243392885798,3.473522332174378e-05,0.0002076388888888889
CLUZ,2023-09-17,5941.079001794196,6235.757407631807,10.345796927395146,5227.59965362843,8.162740579524602e-05,19.41382086951884
CLUZ,2023-09-18,4893.060965138035,5135.897864411951,14.124642439722107,10442.69134643052,162.4224539989094,0.00020929105550762152
CLUZ,2023-09-19,6595.2382192993955,7020.1099446775725,981.1202298964218,11933.673676563538,1074.0748656718895,0.0002048611111111111
CLUZ,2023-09-20,8226.422540113157,8834.33664451261,1513.5549048533874,6394.802563324359,368.84915197115794,0.00020069444444444445
CLUZ,2023-09-21,8662.88446569072,9379.629230868482,1283.5714341323605,4121.68283875916,4155.968933725624,0.0001875
CLUZ,2023-09-22,6442.748056400646,6816.63798299614,518.7380252109181,1976.1607081738987,968.6527245717144,0.0002013888888888889
CLUZ,2023-09-23,5205.198874290582,5397.438591100454,461.00825974988425,6910.082758816487,489.0771981464854,0.000521335466988991
CLUZ,2023-09-24,5473.873169412656,5673.435372470543,759.3510515873015,3150.745616697195,0.00010414350682162707,0.0005159394941890181
CLUZ,2023-09-25,5305.87287964175,5527.746050702889,100.53855684523809,8885.213768440017,589.0519876363282,0.0005104166666666666
CLUZ,2023-09-26,5950.875402314448,6203.662780778611,702.0725336980049,4591.282387384417,480.8082276267778,0.0005104166666666667
CLUZ,2023-09-27,6629.088067223274,6950.310281436589,1500.5998469179372,5697.044549066559,282.90599086746585,0.0005148741904355654
CLUZ,2023-09-28,5981.440210719333,6245.123460980712,693.5286320128901,4742.253927471602,2992.872730004577,0.0005105356444240881
CLUZ,2023-09-29,7024.3882527430915,7331.058416966153,497.01732571082346,6066.692540892367,785.7829524881518,0.0004982417892168775
CLUZ,2023-09-30,6552.288343358369,6834.284920310852,658.6326158420525,6670.863842497503,945.5991617862406,0.0007878708419654575
CLUZ,2023-10-01,10396.023455895234,11754.37868570894,1822.2423754683798,12534.545807012642,1106.656361871359,123.55593024633826
CLUZ,2023-10-02,9224.45419928667,9694.509929684558,2431.095136618291,11027.892686099185,241.21364827171536,1.2492540587162417
CLUZ,2023-10-03,7307.849192707271,7741.061703247487,980.7685734350063,10368.76077858294,1809.0472001742617,0.0005047858122229289
CLUZ,2023-10-04,7779.146515474044,8239.014167247304,1347.1728553742444,12017.647029060267,1835.3965886101741,0.00024652777777777775
CLUZ,2023-10-05,6789.664456483144,7159.700140427594,1079.3877537861324,9754.308480426123,507.6313493785277,0.000466578805953455
CLUZ,2023-10-06,11204.717880421866,11795.20165804795,1831.0021633862073,11631.917783842626,0.0002364134404674945,96.64280547608465
CLUZ,2023-10-07,13385.955536704187,14008.039651033294,2281.1664468644517,18657.36044317302,829.565101994446,368.32675587778175
CLUZ,2023-10-08,15773.534735617868,16409.621716477486,7101.8239547278245,17290.375509030855,122.49265526084702,354.8088979699073
CLUZ,2023-10-09,26034.745288418617,27500.692875962086,10413.780953118165,28615.09383101613,191.9335042101893,1210.232347063862
CLUZ,2023-10-10,18338.186223962828,19543.954302016296,7178.712234027901,18235.503079625432,384.6813235793019,364.98719693163326
CLUZ,2023-10-11,6918.256622614843,7289.072840994169,1107.6468600076846,8482.41274048686,168.0970157179767,0.0005743120969963164
CLUZ,2023-10-12,5381.426324077225,5622.5262652282845,216.2924008807708,7702.965446080213,787.3086024021568,0.0005213700102364299
CLUZ,2023-10-13,5389.20109725407,5634.614402459839,392.674348432864,8373.557392013505,548.1039961642655,0.00043350038964780525
CLUZ,2023-10-14,8152.613597346913,8502.166981406634,740.0402585193716,9141.388592319769,91.11086161559072,9.234239545066597
CLUZ,2023-10-15,5478.35575539077,5698.066325260963,340.846119132412,3810.2701112925656,274.7973113084595,0.0007194592848055396
CLUZ,2023-10-16,5453.639003427767,5672.032225907836,223.2233956354831,6641.2394319365185,532.1026477165557,0.000558967020372178
CLUZ,2023-10-17,6281.1956267954265,6515.455854752095,314.82675774273565,13033.389117350262,663.673918593343,0.0004899230511660005
CLUZ,2023-10-18,5452.973334317453,5673.790987086456,314.09406416548546,3058.1185768139617,252.21821185060637,0.000452614506575769
CLUZ,2023-10-19,4449.545382111147,4623.0267497426985,103.30572062662414,937.8597036449155,5.273005613199523e-06,0.0005261194512216648
CLUZ,2023-10-20,5428.360183635537,5664.160910847505,1215.6253889563336,1227.5529248711562,2.113038996735956e-06,0.0005169186495675525
CLUZ,2023-10-21,3816.544353672309,3946.2184837606587,219.00192363777526,678.8401079136473,0.000125018115942029,0.0007132557677210477
CLUZ,2023-10-22,3661.0725330322366,3780.7528532997744,0.00039187841144362886,0.0,29.22027267810519,0.0006964418480050626
CLUZ,2023-10-23,3443.873020424614,3581.2369674438196,8.606806995775354,0.00010984380675626589,0.00011264075553941156,0.000570009129501873
CLUZ,2023-10-24,3723.5452680616863,3871.656376688546,9.444285047626463,59.33485549775784,0.00014829297458893872,0.0005027883703801991
CLUZ,2023-10-25,3891.8412672243853,4049.852635204815,117.98267176501035,3.465517996244473,0.00011204797383245503,0.00020416666666666665
CLUZ,2023-10-26,4022.655144502075,4191.075175866243,385.1436733936477,2761.225737758501,8.620749652018293e-05,0.0002623149988955158
CLUZ,2023-10-27,3811.6911201909743,3975.4497377199546,203.30009752345558,9765.631234490362,187.72507474696565,50.22231870628084
CLUZ,2023-10-28,3991.375071221802,4138.127315115479,34.75467363328053,11289.234470507956,922.2124738667789,24.50646861055887
CLUZ,2023-10-29,3631.4093424928224,3761.217478559393,0.0002859425584040599,7288.316011013693,104.85955390088428,0.0005140059962245993
CLUZ,2023-10-30,2448.252648252162,2515.9782917387383,0.0004148988668210065,3663.7554894442983,977.1783655609565,0.0002597746852220013
CLUZ,2023-10-31,3305.5964608423405,3419.4659012892503,179.537569759842,3777.9811842057757,106.98451367973182,0.00026492894484942195
CLUZ,2023-11-01,2280.6622210486466,2336.116178879265,0.00042085629025028664,2880.788376220251,19.82273653780206,0.0002568522859410472
CLUZ,2023-11-02,3134.770710983506,3222.8572474320163,76.37426112058812,1245.4905117730218,6.800208795510897e-05,0.000530143214785362
CLUZ,2023-11-03,4816.575050581249,4986.671502317922,346.20457876101705,5874.876639083463,325.97536073528767,64.29082777041455
CLUZ,2023-11-04,4437.583592675842,4586.063477025368,677.00625125198,8840.361949997816,384.75521487744135,30.9245115805169
CLUZ,2023-11-05,4745.917818285508,4908.015848336895,704.0384087932734,8614.766702671724,915.1532915083964,87.1544793332597
CLUZ,2023-11-06,7095.147203849337,7398.425574489456,1526.2163538023026,8392.359977325406,1584.3060382327512,794.1101803254546
CLUZ,2023-11-07,5602.735309637974,5849.776850340937,1609.602116301805,11875.499029441069,1182.074842368432,123.31865192548412
CLUZ,2023-11-08,5490.018429369142,5754.136320446831,1021.485438038893,11716.858356345701,747.221678841363,605.9939327792505
CLUZ,2023-11-09,6410.494126453733,6656.826144906283,2158.4127294668965,12435.508059981052,2146.1582670578105,399.11366609601646
CLUZ,2023-11-10,6354.579324487754,6592.22350100225,2047.8769325923593,13754.634846382301,838.652190804669,177.6852033410647
CLUZ,2023-11-11,4347.008727889442,4502.437894743936,314.01992450651886,11127.786941218887,197.94341610116047,0.0005486727781459392
CLUZ,2023-11-12,3876.2183997129205,4017.5536982409385,219.17860000507696,1985.6216897423656,108.7119504382335,126.46780648010389
CLUZ,2023-11-13,4089.1425284177103,4255.656610603894,162.3157871175883,6694.42320437334,286.11574873211686,1.969892844783153
CLUZ,2023-11-14,3962.0092450027355,4131.118257310167,43.66819263644024,9739.412298607474,919.1424359967992,9.806574572932774
CLUZ,2023-11-15,3813.558537915046,3975.855651245715,137.5005978319525,10844.816644761935,459.94337871305885,0.0009108935196293767
CLUZ,2023-11-16,3967.459337834632,4131.834844961961,165.52263522839095,8217.7312260991,0.0002516481173510724,0.0005159137765996613
CLUZ,2023-11-17,3272.126614877297,3403.808421966954,104.44655665358582,8125.769011971095,592.9555382498613,0.000523709594286135
CLUZ,2023-11-18,3178.164345749558,3300.768591406792,11.127051800292433,6625.251262189454,0.04585091236186071,0.0005100416022384213
CLUZ,2023-11-19,3033.8408134218053,3153.5553930616443,0.36851971992936633,4496.432501211803,106.71560623713039,0.9446575381047051
CLUZ,2023-11-20,2832.0899213074576,2949.234704699309,7.0145631555939385,1653.1446350341078,34.851095587294814,0.0005186694646933216
CLUZ,2023-11-21,3317.3684642483445,3438.2623102461234,410.67746508439154,4776.400171383608,97.98755013096748,5.9942476387844765
CLUZ,2023-11-22,3609.921618336444,3757.5505440600814,421.16832033223665,6962.780171597552,489.7906715644865,59.948999074025245
CLUZ,2023-11-23,3209.1858516592883,3344.974877755614,145.46714611002804,5056.06596899527,578.5649683996146,0.0003069541394580799
CLUZ,2023-11-24,3223.4749192240447,3363.892134693574,171.89612840766014,7807.940105141936,198.94094447056773,0.0005194941462337087
CLUZ,2023-11-25,2843.1553693150818,2965.1097558320425,0.03431086267820153,6639.016144099703,1308.2537312011054,0.0005048045062955599
CLUZ,2023-11-26,2756.5835425041164,2860.36009929485,178.749233141345,226.01467558415592,60.05063981111249,117.20255379878336
CLUZ,2023-11-27,2468.6402327513542,2562.0757050603643,99.83644804133252,7016.5749619264425,2817.240567645273,72.15127493466993
CLUZ,2023-11-28,4031.922006993767,4225.6254604728865,233.09848887860716,8316.225194700057,2487.6849028527554,119.18286383684121
CLUZ,2023-11-29,4838.848123951204,5069.376254544029,1036.0687533040145,9098.194194794774,2166.666619454069,213.58029663434235
CLUZ,2023-11-30,4497.578345361881,4688.919003592698,929.8131224432791,9791.674656059164,3259.5939797129035,378.35516426658955
CLUZ,2023-12-01,3857.19551745282,4055.414819944733,253.72326055670814,581.6513290918789,0.0,246.29339430287428
CLUZ,2023-12-02,3827.3801183465725,4397.668766143141,917.2872848178695,7259.635771700061,1411.616841924076,643.2770027003015
CLUZ,2023-12-03,3290.261523728065,3459.3612837966684,200.3878252869416,431.0850775013631,0.0,161.7673956657242
CLUZ,2023-12-04,4051.2207628245196,4248.633700757893,647.9795412594502,1275.7577922111582,101.18603924316828,177.02846052874304
CLUZ,2023-12-05,6159.888111026291,6456.614850518044,1749.9380773814432,8073.29284780722,682.0374771478166,438.18479492490303
CLUZ,2023-12-06,4836.469691060764,5092.678021867658,814.1582474147617,8111.5666980912,2575.3786869902515,363.84828026261977
CLUZ,2023-12-07,3376.02950861665,3542.4374621063635,61.543466197902895,6639.922241500584,3002.609875399014,29.86996981079577
CLUZ,2023-12-08,3216.8102537857208,3359.3486723318388,197.89996376460482,2375.875671524099,686.8153146972046,139.79190073265931
CLUZ,2023-12-09,3569.8304052764042,3731.5713698794953,177.61303322508593,390.31653875938014,1.5262421739709606e-05,134.1800840341586
CLUZ,2023-12-10,4213.976016690341,4418.157851927448,814.2064864915019,9198.303359309271,3470.4785142226146,234.59383788072145
CLUZ,2023-12-11,4376.953441523262,4613.589854327025,780.3150267809036,2619.608922390841,466.58504263639713,249.61124272605005
CLUZ,2023-12-12,5724.007938410719,6098.606100854414,1593.4224211805647,9666.537753933251,1530.0125781139532,639.3866284664434
CLUZ,2023-12-13,3864.4482449819257,4074.6435847880603,234.26175285129173,2027.282754766732,193.5875276040387,114.68620345090358
CLUZ,2023-12-14,4361.671827511841,4571.574873269728,859.9234914262806,6475.125004433371,2262.0641581177006,183.4375471160809
CLUZ,2023-12-15,4274.947589860798,4471.87347536166,674.1756030383796,4646.661130663037,1734.0030289493914,192.6529309635183
CLUZ,2023-12-16,5594.296226279786,5966.515421743717,1675.7499170240599,5746.823107962607,1163.8303680213673,662.6269213858008
CLUZ,2023-12-17,3418.912193604359,3576.786888827446,237.30491664996288,5109.640369796636,2893.2155363429993,36.01321481327002
CLUZ,2023-12-18,5344.020602520571,5585.941985086309,952.5760221942497,10566.252994507482,2594.414884323805,367.2975265079569
CLUZ,2023-12-19,4781.326574140957,4991.314544115985,872.167350400982,7021.501261602244,1312.7569130901911,229.0400109968727
CLUZ,2023-12-20,9684.188654008562,10324.663233858348,5566.137650181829,11708.85506706559,1173.0955728412912,3043.9980278893217
CLUZ,2023-12-21,6618.186893162107,6947.893592375874,2268.962403912848,7974.954132589887,1320.6325562388593,510.8141965165165
CLUZ,2023-12-22,3664.9949463758803,3813.05148093302,63.086620131254406,6785.199602706657,783.6594953224671,0.0009339322381930184
CLUZ,2023-12-23,3637.586964722284,3754.4510737677974,95.22177194747906,2450.49092702814,691.4481394566461,0.17475397389892777
CLUZ,2023-12-24,3547.294450018807,3659.503453147485,0.852960211340206,32.34150860100472,7.594002131222407e-05,1.0748506900008532
CLUZ,2023-12-25,2426.9629998623354,2500.858851160685,1469.3204631383162,245.93762687642464,7.150358189514815e-05,0.0009394664536741215
CLUZ,2023-12-26,3591.9913329694414,3692.8098870249137,200.41289358309626,4432.980863382745,5.721530733105116,156.3645516023823
CLUZ,2023-12-27,3991.018676288219,4136.799477051969,3698.677664329221,6068.115984984726,1208.3472758805842,167.76787315965584
CLUZ,2023-12-28,3688.349523896636,3812.0758236959778,3268.687855797979,6649.677833079254,3186.7839617149757,1.659021569271829
CLUZ,2023-12-29,3674.409234067526,3804.0087809992506,75.86601933075859,7602.698723400187,2349.3595945155994,71.27202092694391
CLUZ,2023-12-30,3304.265246793163,3403.7597613737303,52.90862651026055,87.26060943236543,6.442211414676012e-05,49.69274003545252
CLUZ,2023-12-31,3491.3973875542883,3592.52976716617,6.778532989670706,640.2913087742783,1.3170869002624672,7.402608325366476
CMIN,2022-01-01,747.5453540011041,1422.6864551641006,0.0006676479439687012,0.0,31470.301088937053,25881.45353722116
CMIN,2022-01-02,236.6259545784204,1839.0950493855194,0.0015371903061776478,0.0,31956.623330056653,25729.629887821113
CMIN,2022-01-03,5281.5068855290065,5583.486743342449,0.0014370826633234306,0.0,26397.72149719782,25887.223111241306
CMIN,2022-01-04,7361.832638903212,7769.3109298907075,0.002502317183268131,2.84629981024668e-06,25197.032006358404,25979.413205997877
CMIN,2022-01-05,6763.309919729694,7143.749451340392,0.0025436241610738253,1.197566442523215e-05,25735.959428990027,25934.765244890747
CMIN,2022-01-06,13398.325590095707,14124.251149322241,0.9943262441039382,1.0969269297416508,19906.631105401793,26338.188439955356
CMIN,2022-01-07,11437.905652084013,12031.930520560889,0.0,0.0005155292479108635,20978.953130859627,26126.380840513393
CMIN,2022-01-08,11613.623797584058,12180.073501409925,2.8903929829408106e-06,0.001143460648148148,21280.455722954437,25948.906287506696
CMIN,2022-01-09,4766.705522248236,4992.663465784716,2.777777777777778e-06,0.00131518576936558,27751.262664033573,25854.445452745542
CMIN,2022-01-10,15387.132629367341,16234.294103356866,7.256944444444444e-05,0.0006711992445703494,18094.65195013793,26490.947098949713
CMIN,2022-01-11,16483.147236613822,17348.04405118711,14410.535853190971,0.0004750536151960784,16847.909559621472,26650.511384279223
CMIN,2022-01-12,10813.646325449306,11360.947696145111,2.2233712512926573e-06,0.000414079939668175,21809.59483210488,26214.79918343922
CMIN,2022-01-13,1535.6779345196235,1608.7781056797876,3.150933609958506e-06,0.00019990284005979073,30584.702220427273,26099.67231273084
CMIN,2022-01-14,0.0,-0.0,2.0179372197309418e-06,0.00028050314465408806,32000.000979299366,26057.567631569174
CMIN,2022-01-15,114.77743527672422,119.59307795709434,0.0,0.0008026841757515691,31900.686698731108,26040.96865763501
CMIN,2022-01-16,95.09791907002706,98.88623641794693,6.944444444444444e-06,0.0023566822268326418,31912.522047717317,25937.480580486266
CMIN,2022-01-17,242.17814681802207,253.20184942335038,3.7989747345294765e-06,0.0007759821568320551,31791.79781230264,25905.8851449521
CMIN,2022-01-18,10999.410998062891,11466.800189176754,9.895052473763116e-07,0.0009540811567164178,21758.09117632162,25951.31657526092
CMIN,2022-01-19,6854.479169274025,7170.251010243419,5.208333333333333e-06,0.00042504897159647404,25650.226888317608,19460.85994119384
CMIN,2022-01-20,3953.4839836725823,4146.8264964918,4.286990175647514e-06,0.00010794099183929692,23885.311248934155,25554.492192081932
CMIN,2022-01-21,8170.915967786892,8559.591978859859,1.0426052258977988e-06,0.0,24369.840471163767,22394.063564916716
